data_acidente,tipo_via,dia_acidente,mes_acidente,ano_acidente,ano_e_mes,dia_da_semana,hora_acidente,turno,municipio,regiao_administrativa,logradouro,numero_KM,jurisdicao,administracao,conservacao,LAT_(GEO),LONG_(GEO),outro_veiculo_envolvido,veiculo_vitima,tipo_acidente,fatal
25.02.20,Rodovias,25,FEVEREIRO,2020,2020.02,TERCA,15:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"16,0",ESTADUAL,PREFEITURA,PREFEITURA,-23639974,-46725944,AUTOMOVEL,MOTOCICLETA,COLISAO,1
24.02.20,Vias Municipais,25,FEVEREIRO,2020,2020.02,SEGUNDA,23:32:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DAS LAGRIMAS,"2684,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23624174,-46591047,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
20.02.20,Vias Municipais,25,FEVEREIRO,2020,2020.02,QUINTA,06:20:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA COMENDADOR MARTINELLI,"1645,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23505341,-466887,ONIBUS,PEDESTRE,ATROPELAMENTO,1
25.02.20,Vias Municipais,25,FEVEREIRO,2020,2020.02,TERCA,19:30:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA DOUTOR OLAVO EGIDIO,"669,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23499902,-46623511,AUTOMOVEL,MOTOCICLETA,COLISAO,1
25.02.20,Vias Municipais,25,FEVEREIRO,2020,2020.02,TERCA,04:39:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTORA RUTH CARDOSO,"1946,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23560007,-46706507,CAMINHAO,MOTOCICLETA,COLISAO,1
24.02.20,Vias Municipais,24,FEVEREIRO,2020,2020.02,SEGUNDA,03:09:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MARIA COELHO AGUIAR,"194,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23646507,-46730514,,MOTOCICLETA,CHOQUE,1
24.02.20,Vias Municipais,24,FEVEREIRO,2020,2020.02,SEGUNDA,00:40:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA LUIS PIRES DE MINAS,"740,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23588216,-4650033,,MOTOCICLETA,CHOQUE,1
06.01.20,NAO DISPONIVEL,24,FEVEREIRO,2020,2020.02,SEGUNDA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,ONIBUS,OUTROS,1
24.02.20,Vias Municipais,24,FEVEREIRO,2020,2020.02,SEGUNDA,06:06:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MENOTTI LAUDISIO,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23484892,-46728484,,MOTOCICLETA,CHOQUE,1
23.02.20,Vias Municipais,23,FEVEREIRO,2020,2020.02,DOMINGO,04:54:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA CAMPO NOVO DO SUL,"141,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23637543,-46739921,,MOTOCICLETA,CHOQUE,1
23.02.20,Vias Municipais,23,FEVEREIRO,2020,2020.02,DOMINGO,04:54:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA CAMPO NOVO DO SUL,"141,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23637543,-46739921,,MOTOCICLETA,CHOQUE,1
23.02.20,Vias Municipais,23,FEVEREIRO,2020,2020.02,DOMINGO,19:35:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA DAS JUNTAS PROVISORIAS,"406,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23590681,-46598072,AUTOMOVEL,MOTOCICLETA,COLISAO,1
15.02.20,NAO DISPONIVEL,22,FEVEREIRO,2020,2020.02,SABADO,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,,NAO DISPONIVEL,1
19.02.20,Vias Municipais,21,FEVEREIRO,2020,2020.02,QUARTA,16:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA CARLOS ALBERTO VANZOLINI,"466,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23514293,-46751877,AUTOMOVEL,AUTOMOVEL,ATROPELAMENTO,1
20.02.20,Vias Municipais,21,FEVEREIRO,2020,2020.02,QUINTA,16:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA  MARGINAL DIREITA DO RIO TIETE,"1950,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23517276,-46745031,,MOTOCICLETA,OUTROS,1
18.06.11,Vias Municipais,21,FEVEREIRO,2020,2020.02,SABADO,23:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA GARCA MORENA,"300,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23579689,-46419461,,MOTOCICLETA,OUTROS,1
12.02.20,Vias Municipais,18,FEVEREIRO,2020,2020.02,QUARTA,07:40:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA PROFESSOR VICENTE RAO,"429,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23628983,-46684786,ONIBUS,MOTOCICLETA,CHOQUE,1
07.12.19,Vias Municipais,18,FEVEREIRO,2020,2020.02,SABADO,20:30:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DONA BELMIRA MARIN,"3258,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23753157,-46684904,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
17.02.20,Vias Municipais,17,FEVEREIRO,2020,2020.02,SEGUNDA,12:29:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MORUMBI,"5860,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23616632,-46712472,,AUTOMOVEL,CHOQUE,1
27.10.19,Vias Municipais,17,FEVEREIRO,2020,2020.02,DOMINGO,19:47:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MENDES DA ROCHA,"296,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23484173,-46569845,ONIBUS,PEDESTRE,ATROPELAMENTO,1
16.02.20,Vias Municipais,16,FEVEREIRO,2020,2020.02,DOMINGO,21:20:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA AMARAL GURGEL,"463,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23545937,-46647733,,PEDESTRE,ATROPELAMENTO,1
04.02.20,Vias Municipais,14,FEVEREIRO,2020,2020.02,TERCA,13:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA JOAO PAULO PRIMEIRO,"1707,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23477498,-46685196,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
14.02.20,Vias Municipais,14,FEVEREIRO,2020,2020.02,SEXTA,05:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA FORTE DO LEME,"360,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23601768,-46467705,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
11.02.20,Rodovias,11,FEVEREIRO,2020,2020.02,TERCA,06:55:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,SP 270,"14,9",ESTADUAL,DER,DR10 - SAO Paulo,"-23,586,496,676,112,800","-4,675,228,876,387,770",,MOTOCICLETA,CHOQUE,1
09.02.20,Vias Municipais,11,FEVEREIRO,2020,2020.02,DOMINGO,06:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA LION,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,NAO DISPONIVEL,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
10.02.20,Rodovias,10,FEVEREIRO,2020,2020.02,SEGUNDA,20:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 330,"23,0",ESTADUAL,CONCESSION\'c1RIA-ARTESP,AUTOBAN,"-23,444,294,228,907,400","-4,678,696,474,860,320",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
15.11.19,NAO DISPONIVEL,10,FEVEREIRO,2020,2020.02,SEXTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
10.02.20,Vias Municipais,10,FEVEREIRO,2020,2020.02,SEGUNDA,02:19:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR FRANCISCO MESQUITA,"863,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23591433,-46586542,,PEDESTRE,ATROPELAMENTO,1
09.02.20,Rodovias,9,FEVEREIRO,2020,2020.02,DOMINGO,02:25:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,SP 160,"12,5",ESTADUAL,CONCESSION\'c1RIA-ARTESP,ECOVIAS,"-23,661,317,659,530,800","-46,633,262,871,125,100",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
09.02.20,Vias Municipais,9,FEVEREIRO,2020,2020.02,DOMINGO,05:32:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,"5200,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23669177,-46635351,,MOTOCICLETA,NAO DISPONIVEL,1
09.02.20,Vias Municipais,9,FEVEREIRO,2020,2020.02,DOMINGO,21:20:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA BENJAMIN PEREIRA,"222,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23468578,-46591312,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
20.01.20,Vias Municipais,9,FEVEREIRO,2020,2020.02,SEGUNDA,16:50:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA DOUTOR CARLOS BASTOS ARANHA,"1,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23463888,-46583001,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
07.02.20,Vias Municipais,8,FEVEREIRO,2020,2020.02,SEXTA,17:20:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA AFONSO DE SAMPAIO E SOUSA,"1680,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23573804,-46475562,AUTOMOVEL,MOTOCICLETA,COLISAO,1
08.02.20,Vias Municipais,8,FEVEREIRO,2020,2020.02,SABADO,00:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA SAVERIO VALENTE,"10,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2344226,-46735142,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
08.02.20,Vias Municipais,8,FEVEREIRO,2020,2020.02,SABADO,00:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DO IMPERADOR,"5510,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23514133,-46451254,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
07.02.20,Vias Municipais,7,FEVEREIRO,2020,2020.02,SEXTA,22:43:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA JOSE PINHEIRO BORGES,"5216,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23538518,-46456882,ONIBUS,PEDESTRE,ATROPELAMENTO,1
05.02.20,Vias Municipais,6,FEVEREIRO,2020,2020.02,QUARTA,18:49:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA PARAPUA,"1003,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23475839,-46690654,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
19.12.19,Vias Municipais,6,FEVEREIRO,2020,2020.02,QUINTA,07:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DO CURSINO,"650,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23608205,-46616874,AUTOMOVEL,MOTOCICLETA,COLISAO,1
01.01.09,NAO DISPONIVEL,6,FEVEREIRO,2020,2020.02,QUINTA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,PEDESTRE,ATROPELAMENTO,1
06.02.20,Vias Municipais,6,FEVEREIRO,2020,2020.02,QUINTA,15:30:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA PANTOJO,"809,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23559884,-46569436,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
26.11.19,Vias Municipais,5,FEVEREIRO,2020,2020.02,TERCA,14:13:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA INAJAR DE SOUZA,"151,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23503527,-46688215,AUTOMOVEL,MOTOCICLETA,COLISAO,1
04.02.20,Rodovias,4,FEVEREIRO,2020,2020.02,TERCA,14:20:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"82,5",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-23,436,523,924,308,300","-4,656,803,353,941,780",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
31.01.20,Vias Municipais,4,FEVEREIRO,2020,2020.02,SEXTA,13:50:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA CONCEICAO,"380,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23499959,-46609585,AUTOMOVEL,MOTOCICLETA,COLISAO,1
26.01.20,Rodovias,3,FEVEREIRO,2020,2020.02,DOMINGO,18:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"1,1",MUNICIPAL,PREFEITURA,PREFEITURA,"-2,367,796,927,524,130","-4,669,701,781,943,930",AUTOMOVEL,MOTOCICLETA,COLISAO,1
25.01.20,Vias Municipais,1,FEVEREIRO,2020,2020.02,SABADO,21:45:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA VILA EMA,"5881,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23596366,-46527479,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
01.02.20,Vias Municipais,1,FEVEREIRO,2020,2020.02,SABADO,05:40:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ATLANTICA,"4049,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23699333,-46715053,AUTOMOVEL,MOTOCICLETA,COLISAO,1
30.01.20,Rodovias,31,JANEIRO,2020,2020.01,QUINTA,06:50:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,SP 150,"12,0",ESTADUAL,CONCESSION\'c1RIA-ARTESP,ECOVIAS,"-23,636,745,474,262,300","-4,659,499,998,520,460",AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
31.01.20,Vias Municipais,31,JANEIRO,2020,2020.01,SEXTA,18:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ESCOLA POLITECNICA,"4200,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23569801,-46761404,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
30.01.20,Rodovias,30,JANEIRO,2020,2020.01,QUINTA,12:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"27,4",ESTADUAL,PREFEITURA,PREFEITURA,-23515026,-46728305,CAMINHAO,CAMINHAO,COLISAO,1
30.01.20,Rodovias,30,JANEIRO,2020,2020.01,QUINTA,12:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,SP 015,"27,4",ESTADUAL,PREFEITURA,PREFEITURA,-23515026,-46728305,CAMINHAO,CAMINHAO,COLISAO,1
19.12.19,Vias Municipais,30,JANEIRO,2020,2020.01,QUINTA,01:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA CARLOS LACERDA,"2547,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23653778,-46777111,CAMINHAO,MOTOCICLETA,COLISAO,1
24.12.19,NAO DISPONIVEL,28,JANEIRO,2020,2020.01,TERCA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,MOTOCICLETA,OUTROS,1
27.01.20,Rodovias,27,JANEIRO,2020,2020.01,SEGUNDA,01:20:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,BR 381,"87,0",FEDERAL,CONCESSION\'c1RIA-ANTT,AUTOPISTA FERN\'c3O DIAS,"-23,471,438,568,542,000","-4,656,485,376,887,020",CAMINHAO,MOTOCICLETA,COLISAO,1
09.01.20,Vias Municipais,27,JANEIRO,2020,2020.01,QUINTA,10:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR GASTAO VIDIGAL,"1946,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23534751,-46735798,CAMINHAO,PEDESTRE,ATROPELAMENTO,1
12.12.19,Vias Municipais,27,JANEIRO,2020,2020.01,QUINTA,11:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SAO MIGUEL,"6379,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23503996,-46472706,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
27.01.20,Vias Municipais,27,JANEIRO,2020,2020.01,SEGUNDA,05:51:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA CLODOMIRO DE OLIVEIRA,"150,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2362928,-46744287,,MOTOCICLETA,NAO DISPONIVEL,1
27.01.20,Vias Municipais,27,JANEIRO,2020,2020.01,SEGUNDA,21:25:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA LUIS STAMATIS,"465,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23468361,-46580648,,BICICLETA,OUTROS,1
25.01.20,Vias Municipais,27,JANEIRO,2020,2020.01,SABADO,02:47:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA SAPOPEMBA,"5184,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23579598,-46540241,,PEDESTRE,ATROPELAMENTO,1
26.01.20,Vias Municipais,26,JANEIRO,2020,2020.01,DOMINGO,23:01:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA SERRA DOS DOIS IRMAOS,"3,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23666551,-46788351,ONIBUS,MOTOCICLETA,OUTROS,1
26.01.20,Vias Municipais,26,JANEIRO,2020,2020.01,DOMINGO,23:05:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA GREGORIO DOS SANTOS,"48,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2349219,-46650762,,PEDESTRE,ATROPELAMENTO,1
25.01.20,Vias Municipais,25,JANEIRO,2020,2020.01,SABADO,00:15:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA DAS IMBIRAS,"118,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23464985,-46596433,AUTOMOVEL,MOTOCICLETA,COLISAO,1
23.01.20,Vias Municipais,23,JANEIRO,2020,2020.01,QUINTA,12:14:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,RUA MELO PEIXOTO,"485,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23538302,-46568648,CAMINHAO,MOTOCICLETA,COLISAO,1
20.01.20,Vias Municipais,22,JANEIRO,2020,2020.01,SEGUNDA,14:52:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,"2022,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23645471,-46641173,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
20.01.20,Vias Municipais,21,JANEIRO,2020,2020.01,SEGUNDA,11:20:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA AUGUSTO CARLOS BAUMAN,"623,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2353304,-46448765,ONIBUS,PEDESTRE,ATROPELAMENTO,1
21.01.20,Vias Municipais,21,JANEIRO,2020,2020.01,TERCA,19:57:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DA COLONIA,"3100,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23832229,-46722916,AUTOMOVEL,BICICLETA,COLISAO,1
20.01.20,Vias Municipais,20,JANEIRO,2020,2020.01,SEGUNDA,08:15:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA GUILHERME,"341,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23519662,-46606549,CAMINHAO,BICICLETA,COLISAO,1
19.12.19,Vias Municipais,20,JANEIRO,2020,2020.01,QUINTA,07:24:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA ANTONELO DA MESSINA,"1726,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23442353,-46589787,ONIBUS,MOTOCICLETA,COLISAO,1
11.02.12,Vias Municipais,19,JANEIRO,2020,2020.01,SABADO,02:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA PROFESSOR HERMOGENES DE FREITAS LEITAO FILHO,"1000,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23779604,-46714731,AUTOMOVEL,AUTOMOVEL,COLISAO,1
19.01.20,Vias Municipais,19,JANEIRO,2020,2020.01,DOMINGO,07:20:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR ASSIS RIBEIRO,"5200,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23491563,-46505691,,AUTOMOVEL,OUTROS,1
18.01.20,Vias Municipais,18,JANEIRO,2020,2020.01,SABADO,09:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR ASSIS RIBEIRO,"2638,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23499875,-46528604,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
18.01.20,Vias Municipais,18,JANEIRO,2020,2020.01,SABADO,03:00:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA EDU CHAVES,"553,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23472627,-46571453,CAMINHAO,MOTOCICLETA,COLISAO,1
17.01.20,Vias Municipais,17,JANEIRO,2020,2020.01,SEXTA,20:11:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA MATEO BEI,"1344,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23595025,-46487922,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
14.01.20,Vias Municipais,17,JANEIRO,2020,2020.01,TERCA,20:42:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA REFINARIA MATARIPE,"718,0",MUNICIPAL,PREFEITURA,PREFEITURA,-2357166,-46510898,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
10.12.19,NAO DISPONIVEL,17,JANEIRO,2020,2020.01,TERCA,NAO DISPONIVEL,NAO DISPONIVEL,SAO PAULO,Metropolitana de SAO Paulo,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,,,NAO DISPONIVEL,1
13.12.19,Vias Municipais,16,JANEIRO,2020,2020.01,SEXTA,21:25:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,RUA DO GASOMETRO,"614,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23543938,-46621689,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
10.11.19,Vias Municipais,16,JANEIRO,2020,2020.01,DOMINGO,07:00:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR EDUARDO COTCHING,"1628,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23564676,-46546267,,AUTOMOVEL,CHOQUE,1
14.01.20,Vias Municipais,15,JANEIRO,2020,2020.01,TERCA,17:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DO ALVARENGA,"215,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23697873,-46670942,PEDESTRE,MOTOCICLETA,ATROPELAMENTO,1
23.12.19,Vias Municipais,15,JANEIRO,2020,2020.01,SEGUNDA,08:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,RUA JOAO AMOS COMENIUS,"1224,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23757565,-46706167,,BICICLETA,CHOQUE,1
15.01.20,Vias Municipais,15,JANEIRO,2020,2020.01,QUARTA,12:53:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,PONTE JORNALISTA BRAZ JAIME ROMANO,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,-23528207,-46583097,,MOTOCICLETA,CHOQUE,1
15.01.20,Vias Municipais,15,JANEIRO,2020,2020.01,QUARTA,01:10:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA SATURNINO PEREIRA,"132,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23545269,-46411233,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
13.01.20,Vias Municipais,15,JANEIRO,2020,2020.01,SEGUNDA,01:30:00,MADRUGADA,SAO PAULO,Metropolitana de SAO Paulo,RUA MANUEL DE TEFFE,"9,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23696057,-46692908,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
14.01.20,Vias Municipais,14,JANEIRO,2020,2020.01,TERCA,17:00:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,ESTRADA DO ALVARENGA,"215,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23697873,-46670942,MOTOCICLETA,PEDESTRE,ATROPELAMENTO,1
13.01.20,Vias Municipais,14,JANEIRO,2020,2020.01,SEGUNDA,21:00:00,NOITE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA DOUTOR FREDERICO MARTINS DA COSTA,"355,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23605641,-46512348,AUTOMOVEL,PEDESTRE,ATROPELAMENTO,1
13.01.20,Vias Municipais,14,JANEIRO,2020,2020.01,SEGUNDA,17:20:00,TARDE,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA CELSO DOS SANTOS,"849,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23670212,-46666497,ONIBUS,PEDESTRE,ATROPELAMENTO,1
06.01.20,Vias Municipais,14,JANEIRO,2020,2020.01,SEGUNDA,11:30:00,MANHA,SAO PAULO,Metropolitana de SAO Paulo,AVENIDA INTERLAGOS,"3076,0",MUNICIPAL,PREFEITURA,PREFEITURA,-23678005,-46684039,BICICLETA,MOTOCICLETA,COLISAO,1
